929.7263329749107,747.714659749794
939.7003759148718,748.5062281929731
949.6611327680389,749.2967422144797
959.6319087352754,749.8713876255036
969.5663842527756,750.9648961768887
977.9780168007036,755.5118310726442
980.9521273897196,765.0258137016491
983.1067819494546,774.7814036774993
986.564886671408,784.1567686987275
991.8460845267335,792.629402348638
996.8011130637354,801.3097705233506
998.4448786609768,811.0886488841771
998.7023209357878,821.0748369169135
997.6653936134331,830.9878590337171
996.335971875,840.85984375
991.693952770996,849.4560420373916
995.5505688152134,856.8802696647956
1000.2842921728135,865.5725394624709
1002.7698857957839,875.2571865362166
1004.7055459878657,885.0603410710464
1006.7752364785193,894.8510823645233
1008.063078125,904.7161124999999
1008.2413061980864,914.7121152326374
1008.3962155264853,924.7128420175552
1007.8498025469627,934.6934706942668
1006.9674012102961,944.6146699565855
1003.0452293602779,953.8227753051209
999.2222902267456,963.0465322525024
997.7079859805822,972.9281558367968
996.1944820100784,982.8045572057723
993.7140768000603,992.4942909546851
990.959037890625,1002.1057074218749
984.0998339073182,1009.2286112427711
976.7936770812989,1016.03694818573
967.5916582508205,1019.9223818727941
957.6620839056333,1020.1225253941058
947.6633536903382,1019.9184687796592
937.7290151787043,1020.0314566471093
928.3632098033399,1016.5469648852022
919.0518070434571,1012.9094615329743
909.8001898860269,1009.1207786321418
900.6203731288194,1005.1569192023657
891.5282927661954,1000.969493875203
882.5996254985362,996.4933716905049
873.9054545199338,991.5561685903515
865.7666146162906,985.7615592270753
858.852473244992,978.5357718858248
850.8360783979832,972.5829502270784
842.5373976188432,967.0108433893473
835.1648723614763,960.2834301191874
829.8217522645948,951.8693299038198
826.7706747249908,942.3812040319037
825.4806799718298,932.467980528432
824.8888690013208,922.4813326643946
824.0030182056588,912.5224418648642
822.8066097192063,902.5886061066846
821.2917146834302,892.7070057008949
819.4349512384583,882.8811551952542
817.1793789342614,873.139484279236
814.6495830293123,863.4787706101889
811.6626194346555,853.9340293905608
807.9295684612334,844.6654318237245
803.0458310880616,835.9422582808361
796.1195416044533,828.8037513243853
788.1110172015792,822.8123260017394
779.391855307877,817.9619474022381
769.8460076552794,815.0248388499823
759.922846636127,813.7619208286764
749.9593601061289,812.9928383272529
739.9684376451278,812.4217867687756
731.0112541177936,810.6984486122474
729.1149734051295,800.9004526404963
731.5315706379519,791.6505140819759
732.5974106079102,781.9332227478028
728.35579531765,773.241864716816
731.7214625815661,764.0492311105818
735.4898504190114,754.7853789227415
739.971594774437,745.8508774306298
744.9288734524696,737.160759775224
749.9956687936892,728.5498694187772
755.0679279842973,719.9296933886767
760.7721242775917,711.8263261037827
768.142085190226,705.0705528690536
775.5149775513623,698.3120924828504
784.0394591924103,693.131512426629
792.7287669261977,688.1834315729678
801.4953148462668,683.3784045788028
810.3601080086707,678.7687409582616
817.2894259027096,671.7604779430626
824.0293608364079,664.3788758426937
831.0260350955263,657.2519191516116
839.4889046070621,651.9323754342422
849.2092503461674,650.2574402289465
859.1413855699658,649.4358152589202
868.9844390017807,650.998733111374
878.9007725797712,649.6792317943797
886.058806647943,648.0252768307924
878.3361346115694,642.7185821157173
868.4034653295829,641.5724974259819
858.7547643473744,643.6967002290846
857.8095730416976,642.4942186584731
866.0976703967495,636.9045822324842
876.0105772259055,636.6294
885.8537542783939,638.1712575948201
895.1467097211956,641.5138657193155
903.7947272229551,646.5297205568463
912.3183381958006,651.7546363723754
920.9209654785154,656.8760857421875
929.5444687133787,661.9398909904478
937.7825722110031,667.6035871450647
947.6803927077619,667.9257
955.3754499999998,664.08745
962.6418413011475,658.0432802489638
971.5058096777215,658.7744251926956
979.8578120679242,664.2307761834754
987.3297852108835,670.8725222773669
995.538752696976,676.5306954356099
1003.4650550684592,682.579122455966
1010.2667936058043,689.7702162083624
1015.6041241840718,698.2323054441525
1018.1507229352256,707.7786126426744
1023.4265503660414,713.7107575700475
1031.7069998724935,718.2927408780455
1037.83032445152,725.907515306235
1041.1243976212497,735.3505201007843
1047.7246673828122,742.8007729980468
1051.9376155251746,751.8136231337642
1054.470613273732,761.4467212991223
1052.114787765145,770.9192588020817
1049.3013594094957,780.4879561054781
1048.9689999999996,790.4623700841516
1048.9689999999996,800.4491908363253
1048.1017991032595,810.4005041885376
1043.5637099472042,819.3033642417909
1036.1605519207465,825.9082722679086
1028.409079073578,832.2270573399614
1020.785487623896,838.7001349952894
1013.3606596844378,845.38241727181
1011.5685173321989,853.9349691833586
1015.4685489478404,863.0803590804833
1020.678703198734,871.4874418774292
1022.8339797236513,880.7287491316849
1021.3283208445912,890.4998348297783
1017.7408427593227,899.8287537342073
1017.4444854493138,909.8054491569878
1014.8026403198239,919.337984503174
1011.1370996048922,920.9453454852463
1004.3926053889031,925.8147610602618
998.842722851562,917.6291035644533
992.1315883150334,910.3408255433561
982.9722928193803,911.6944503500702
973.7650515870686,909.4987748773339
965.0532350326906,914.4167426582665
957.3669331156816,920.7927584036978
950.0483608011707,927.610073525984
943.1315469106194,934.8142294643164
942.7413135222744,937.8957897308246
951.7405001870195,933.5337609854864
960.8510424470702,929.6645137781479
970.7143769653317,928.7331593688966
980.6663861894604,929.3699
990.6367505094048,929.9622503376008
999.8275945208546,933.7967102904322
991.71665984016,935.3353936718406
981.7407679033703,936.0133000000001
971.7428911574397,936.0133000000002
961.7504710003593,936.0133000000002
951.8046593744755,936.4139540402771
942.5333966489792,940.1171830807211
948.3560328622102,944.1715570886881
957.1794221894811,948.8753196144571
965.6922161007404,954.0918487434508
974.4953604459231,958.4862903870392
984.0287699357608,958.6149799777195
992.9593203613281,954.201610797882
1001.1324624534607,948.4401877799392
1003.8170999999999,938.9858341647534
1004.114747863977,928.9921235102031
1004.1147364146501,919.0739687665148
1000.3088333693504,909.91752378093
993.3021245361329,902.7681792175292
985.8932908862381,896.6238747850372
976.4258822561442,893.8951754937007
966.8177972837925,896.6403308225034
956.8607774668204,896.7179260155337
947.124329970348,894.9460117372037
942.4398210618973,887.2647411528587
942.2207192764281,877.3329311897277
946.715527025274,868.406188907255
951.5363580300138,859.6525686841129
951.6138939012272,849.7278127386642
949.0045319366454,840.3796068222046
944.1199645797908,831.6636240455776
936.7488914068043,825.144425117581
928.6600740814208,819.2536697881699
919.0566149940491,816.7652812973023
909.2392503096763,815.1031
899.2353662700729,815.1031
889.6373044721365,817.1690698513747
880.6444434981823,821.5237664238693
872.3947348934173,827.1410861289979
865.4141933577284,833.9440393878998
869.908855098629,837.0421874559405
879.6346387811661,839.3693991243365
889.2928866699218,841.9761490478518
899.1989785843,843.2158108738962
909.1816119369507,843.3365000000003
918.8234297160387,840.7420702783468
922.4177885754289,834.9915241493527
917.3890946057797,826.4389117323401
908.7578621582032,822.6964388565066
901.1597891043091,827.0884480004086
901.1512711425783,836.5792460144047
908.5536877883914,842.1894913665774
916.4415131627084,836.9435256044391
913.7236716501088,827.4164913005503
905.3623680413709,823.3686255184981
895.4384109375002,823.8692460937502
886.6335903799774,828.2024945553305
878.7685727030755,834.3026516916993
877.6423320868022,832.489918101862
885.5429287554714,826.4837700225014
894.5471823356271,822.2315254277709
904.4031066770434,821.1803271168116
913.6653612159266,817.5918967065421
922.6646535009158,813.2343140332047
931.6649709803851,808.8762349464204
939.2357352233887,803.5101122070315
938.305630333966,794.2681303339664
931.1149080986975,787.4798946625713
921.1777971319957,786.3293056800533
911.2281934788523,785.2592354720022
901.2697375757693,784.2850273644151
891.4470406780431,785.9573545402038
881.7397065756081,788.1389125590357
